1.864456048129057919e+01,1.883805837566299957e+01,3.901474322571894415e+00,3.937190429676436398e+00
1.773475291753641869e+01,1.833440752498824011e+01,5.512086451750004557e+00,3.981743201218805872e+00
2.053230699886957211e+01,1.935519638000789300e+01,2.977772325527571429e+00,3.216874281679161562e+00
1.798948306131144648e+01,1.788263053875614617e+01,2.999381734215388118e+00,4.767130857254055165e+00
1.871790607533951345e+01,1.819664858284348696e+01,3.863179964717048165e+00,3.569251700738350852e+00
2.037000941372876284e+01,1.972897067197099119e+01,3.811170667955484870e+00,3.881346039915604784e+00
2.008753871237177790e+01,1.953588634528874834e+01,4.985895375663864648e+00,3.571289506792802104e+00
1.863307419214145000e+01,1.977908657611206422e+01,3.811060683783753067e+00,4.521685794952933435e+00
1.677966443231568405e+01,1.874647215763192065e+01,3.607055939052270954e+00,3.736322856584911811e+00
1.954961320032846928e+01,1.872041513868652274e+01,3.173450385400629070e+00,3.186957193877345329e+00
1.788940398286942468e+01,1.903578852380260855e+01,4.800560103132978540e+00,3.717830651331286429e+00
1.718176935329762145e+01,1.980602116719899186e+01,3.444343867594201747e+00,2.716619077130139281e+00
1.951941181945751325e+01,1.902474572675918907e+01,2.868902162021686131e+00,3.450948145601841599e+00
1.904456969383242892e+01,1.936020453618322179e+01,3.699951004554810297e+00,3.617269911395549542e+00
1.741894857909476002e+01,1.973868864618167507e+01,5.688480073904459644e+00,3.402980650652986050e+00
1.774639209811891405e+01,1.948021473834602446e+01,4.177992561784268588e+00,2.062788475190322934e+00
1.879561050009343859e+01,1.935853542151927087e+01,3.452904415955924122e+00,3.954939412463275072e+00
1.798491243493816683e+01,1.862515997825229874e+01,3.732756877622111169e+00,5.795454352107881846e+00
1.922365671132908105e+01,1.811780993575941423e+01,2.179052185253861129e+00,4.637919021846994561e+00
1.708527414465795147e+01,1.924360657730193935e+01,2.400134132095590456e+00,3.933211707292301185e+00
1.931978925840511252e+01,2.044463358909879602e+01,3.759972033083026854e+00,3.885115812288149062e+00
2.056530740108746613e+01,1.838203945012148210e+01,3.736316923446628913e+00,2.887403625856015843e+00
1.839403052264028560e+01,1.892764649070235095e+01,4.857329868383190252e+00,3.625080211231124228e+00
1.793702702413890648e+01,2.026268298428871972e+01,4.085098035073980505e+00,3.117627145402665612e+00
1.975139058429685335e+01,1.723709914416619782e+01,3.493843995853580076e+00,3.255069080886588750e+00
1.717215817307374337e+01,1.885465396608624999e+01,3.209091919990457953e+00,4.345767777769792062e+00
1.983865051010216618e+01,1.953702393730410591e+01,3.766353145339932595e+00,3.675513511438353476e+00
1.916421892597328025e+01,1.675751895019261539e+01,2.288401994322888378e+00,2.540492938250102917e+00
1.720900008949937998e+01,1.753268968982441933e+01,3.451705943514039365e+00,4.050189249078727904e+00
1.821607769763827633e+01,1.821209887634924840e+01,4.942826349753469906e+00,2.584796724528124479e+00
1.836386329952136265e+01,1.828717940006020015e+01,3.226842920657415625e+00,4.282268069264238974e+00
1.787262532298829143e+01,1.970747349709189322e+01,3.659302662100942349e+00,5.616959361099756798e+00
1.872118122943602003e+01,1.841592596425180872e+01,2.199204325947243799e+00,2.497704641609769460e+00
1.989125949516204628e+01,1.713111470266005654e+01,3.093721159646319663e+00,4.730742201632819111e+00
1.875714229948529521e+01,1.729542659169781516e+01,5.357973926433068357e+00,3.737305751944946852e+00
1.915606862824407486e+01,1.782606373196485805e+01,3.253587323230684003e+00,5.142723158495984492e+00
1.965343936634811683e+01,2.020235692366061997e+01,3.586622086333310477e+00,3.871295129015305481e+00
1.779906546511360688e+01,1.999317294566554892e+01,3.396626071072712971e+00,3.528155418861460557e+00
1.888485316996594676e+01,1.668328994383399788e+01,2.405468379096836085e+00,3.528784925422653984e+00
2.038989112933278491e+01,1.838332741541249860e+01,3.729445644596418585e+00,3.657419815425507981e+00
1.906469845267605123e+01,1.958204596059783142e+01,3.734272186170529029e+00,3.704939540944414134e+00
1.939915078837817219e+01,1.971431072192739009e+01,5.724437876700433137e+00,3.195516690437313567e+00
1.862770647350692599e+01,1.962788914435066090e+01,4.132165694374514864e+00,2.835176286113465061e+00
1.957810893716460803e+01,1.987372563038435836e+01,5.713911105239876329e+00,3.180726881924501231e+00
1.849134226784681905e+01,1.945989396744370573e+01,4.114284309875146037e+00,2.842356019721745839e+00
3.727434835654183428e+00,2.019678453495128466e+01,1.803756645423817689e+01,4.450892364812050345e+00
4.274561728269873929e+00,1.874356324105832154e+01,1.865287421901206576e+01,3.426198714509762946e+00
4.897084931321590278e+00,1.981187623943792125e+01,1.884592365929772842e+01,3.673124639205084313e+00
3.732057929989856415e+00,2.006562568632367061e+01,1.792230627008565946e+01,4.434250711294961178e+00
4.266940570975407354e+00,1.887978042006212931e+01,1.854189236399434293e+01,3.410166141107017435e+00
4.903544093602429044e+00,1.999556568556489466e+01,1.865930749607509753e+01,3.692407587617748455e+00
3.415863032308844360e+00,1.972179282156681523e+01,1.843558646332077089e+01,4.679447224149290818e+00
4.872589571816090093e+00,1.703514978675134728e+01,2.008141436824974946e+01,3.326824402093290445e+00
3.762721109077929782e+00,1.881393220448984493e+01,1.773873650586042316e+01,1.829856049210842661e+00
3.792226905684855875e+00,2.032738651961627596e+01,2.038374133674435384e+01,2.647396249691304604e+00
4.667876309508871557e+00,1.801729851607977650e+01,1.863932815933632270e+01,2.980042633932456830e+00
3.707380914005652173e+00,1.660265257560405772e+01,1.896281334055258938e+01,3.653859340937748446e+00
4.069585236909377457e+00,1.998780790829147236e+01,1.924411091513592353e+01,3.656350176704674215e+00
4.061106189539567701e+00,1.733742558696904013e+01,1.852017864975842443e+01,3.062875689633687948e+00
2.314364774767719624e+00,1.712783154421783749e+01,2.038848460541798602e+01,2.946086683565385833e+00
3.818810198472606832e+00,1.889185646186476575e+01,2.040866953168333353e+01,3.215264770982537712e+00
2.766612145411885049e+00,1.725691260505765356e+01,1.860441402597844984e+01,3.504186250313185980e+00
2.908726453903740072e+00,1.930727811476822353e+01,1.940988793605585272e+01,2.742646235112561115e+00
3.853479749708239588e+00,1.931024724236332091e+01,1.891434657960033050e+01,3.209426360898774977e+00
4.778048874075951247e+00,1.931217182875677096e+01,1.962471005243885713e+01,4.890737762116565968e+00
4.094650801515451910e+00,1.865445904318644565e+01,1.828231035464728649e+01,2.218810544187478584e+00
3.569450312460310304e+00,1.893753959620681115e+01,1.848450888558976146e+01,2.481251959573602228e+00
5.400871197324516260e+00,1.874031604431224096e+01,1.948759790053915708e+01,5.261198231658555713e+00
3.716570186201833881e+00,2.017862800877220053e+01,1.832228572268027378e+01,3.362998501465224166e+00
5.697980435729197879e+00,1.877239916128520036e+01,1.924952117258306927e+01,2.585324369695615410e+00
4.421028390436886113e+00,1.924834720787855957e+01,1.734873283931456101e+01,3.976957183721460787e+00
3.802848368409571300e+00,1.717748613328405938e+01,1.888158027475735423e+01,1.829076495973363858e+00
2.786943910595091722e+00,2.018084920073741273e+01,1.823448664522079099e+01,4.126568273889407834e+00
4.551040793289137909e+00,1.707047477916932010e+01,1.718620370103997885e+01,2.267615105839179357e+00
3.529687302863786513e+00,1.856025766031929436e+01,1.815048704246946443e+01,3.627482080631228900e+00
3.656151197304826184e+00,2.026226962213330296e+01,1.881763790041355122e+01,3.722782253933929031e+00
4.991364346751343106e+00,1.955934006225399457e+01,1.812811239601459690e+01,2.886314781483460656e+00
4.446964442430911824e+00,2.036903400607990378e+01,1.799195190580871895e+01,3.757705465841547188e+00
2.934466660002174709e+00,1.706905462307207344e+01,1.870416314393773405e+01,3.780721981509180374e+00
2.665607420409579653e+00,2.027604179593402733e+01,1.865505945863053938e+01,3.424614165705596847e+00
4.743586019069388371e+00,1.727122286018212094e+01,1.868015834000627962e+01,5.382846144985980352e+00
1.665277856716512161e+01,2.076896379305636486e+01,3.592267339928030712e+00,3.641850933475274843e+01
2.053436239258963525e+01,2.152825887780002034e+01,2.343574888612367069e+00,3.665707765199034185e+01
