DataSize,Time,Algorithm
5500,1.4684576988220217,FlowDBSCAN
5500,3.16328239440918,ScaleFC
6000,1.4749395847320557,FlowDBSCAN
6000,3.570444345474243,ScaleFC
6500,1.7526705265045166,FlowDBSCAN
6500,4.118983030319214,ScaleFC
7000,1.714217185974121,FlowDBSCAN
7000,6.462803363800049,ScaleFC
7500,2.059154272079468,FlowDBSCAN
7500,5.705448150634766,ScaleFC
8000,2.471649408340454,FlowDBSCAN
8000,6.014395713806152,ScaleFC
8500,2.387514591217041,FlowDBSCAN
8500,6.384336471557617,ScaleFC
9000,2.9359614849090576,FlowDBSCAN
9000,7.166887283325195,ScaleFC
9500,3.2495031356811523,FlowDBSCAN
9500,8.207776308059692,ScaleFC
10000,3.5181071758270264,FlowDBSCAN
10000,9.22039008140564,ScaleFC
10500,3.555708646774292,FlowDBSCAN
10500,9.806515455245972,ScaleFC
11000,4.273043155670166,FlowDBSCAN
11000,12.106947183609009,ScaleFC
11500,4.200728178024292,FlowDBSCAN
11500,11.336051225662231,ScaleFC
12000,5.687546730041504,FlowDBSCAN
12000,15.121865510940552,ScaleFC
12500,5.413649082183838,FlowDBSCAN
12500,13.427733421325684,ScaleFC
13000,5.959012269973755,FlowDBSCAN
13000,14.807446479797363,ScaleFC
13500,6.212968587875366,FlowDBSCAN
13500,18.344714641571045,ScaleFC
14000,7.166443586349487,FlowDBSCAN
14000,18.837152004241943,ScaleFC
14500,6.986857652664185,FlowDBSCAN
14500,17.80626630783081,ScaleFC
15000,7.253297805786133,FlowDBSCAN
15000,20.549381732940677,ScaleFC
15500,7.80286717414856,FlowDBSCAN
15500,23.261686086654663,ScaleFC
16000,11.291385412216188,FlowDBSCAN
16000,25.921918153762817,ScaleFC
16500,8.163646459579468,FlowDBSCAN
16500,27.4385998249054,ScaleFC
17000,8.356200218200684,FlowDBSCAN
17000,25.076738595962524,ScaleFC
17500,10.188781976699827,FlowDBSCAN
17500,28.156577825546265,ScaleFC
18000,11.52564787864685,FlowDBSCAN
18000,27.76467084884644,ScaleFC
18500,11.932385921478271,FlowDBSCAN
18500,28.761590003967285,ScaleFC
19000,11.744038820266724,FlowDBSCAN
19000,32.02456974983215,ScaleFC
19500,13.523927211761476,FlowDBSCAN
19500,33.06322431564331,ScaleFC
20000,13.966354131698608,FlowDBSCAN
20000,37.79042863845825,ScaleFC
5500,474.61691462108337,AFC
5500,390.7402537257119,FlowLF
6000,321.01069590090555,AFC
6000,702.5755205650715,FlowLF
6500,201.4203156435692,AFC
6500,495.9494627966631,FlowLF
7000,775.3296975882527,AFC
7000,973.45119298728,FlowLF
7500,851.8072801505834,AFC
7500,467.4476573598743,FlowLF
8000,1580.8058998680026,AFC
8000,542.5258113431574,FlowLF
8500,620.0033501025564,AFC
8500,795.4940549500736,FlowLF
9000,621.662857494111,AFC
9000,546.672394474188,FlowLF
9500,651.4964930505625,AFC
9500,322.3073219546327,FlowLF
10000,1159.163466527594,AFC
10000,385.9294294249188,FlowLF
10500,192.98685005656,AFC
10500,1072.376152089255,FlowLF
11000,919.876427548036,AFC
11000,-0.1713902119809063,FlowLF
11500,796.7137728880983,AFC
11500,1349.3801210460508,FlowLF
12000,212.5878959644256,AFC
12000,717.1934640252848,FlowLF
12500,-197.51757378137572,AFC
12500,722.6846218165592,FlowLF
13000,-44.95874492856353,AFC
13000,1435.1479009078882,FlowLF
13500,1367.5092831544196,AFC
13500,-58.863638273359925,FlowLF
14000,743.863564287323,AFC
14000,891.5034055132143,FlowLF
14500,458.4747410895191,AFC
14500,157.34377799894207,FlowLF
15000,10.008534121568346,AFC
15000,802.9390871518347,FlowLF
15500,415.8856293361652,AFC
15500,781.5548313310809,FlowLF
16000,1145.2570353289395,AFC
16000,-263.81056122170946,FlowLF
16500,1008.426404612838,AFC
16500,615.8890134449786,FlowLF
17000,1239.2088967548727,AFC
17000,754.8201236752334,FlowLF
17500,996.2161383904192,AFC
17500,828.071729789373,FlowLF
18000,545.5542153042528,AFC
18000,1090.0350864491925,FlowLF
18500,715.1243531947068,AFC
18500,490.019058059301,FlowLF
19000,573.8143547291918,AFC
19000,487.4611989147498,FlowLF
19500,1262.0312613695935,AFC
19500,742.7653606531371,FlowLF
20000,-340.47617456196406,AFC
20000,477.2557814009332,FlowLF
